Timestamp,Air Temperature (IW),Relative Humidity (IW),Soil Moisture (IW),Soil Temperature (IW),Berry Temperature
2025-07-30 14:45:00,31.6,0.384,8.69,31,33.7642222222222
2025-07-30 15:00:00,32.6666666666667,0.391,8.75333333333333,32.4666666666667,33.4131666666667
2025-07-30 15:15:00,32.65,0.3795,8.75,32.4,33.2174444444444
2025-07-30 15:30:00,32.2,0.376666666666667,8.76333333333333,32,32.4693333333333
2025-07-30 15:45:00,32.8,0.375,8.74,32,37.6247222222222
2025-07-30 16:00:00,34.7,0.321,8.85,34.2,38.1852777777778
2025-07-30 16:15:00,36.55,0.267,8.905,35.45,40.7105555555556
2025-07-30 16:30:00,36.9,0.283,8.94,35.8,39.536
2025-07-30 16:45:00,37.15,0.29,8.955,35.85,41.1286666666667
2025-07-30 17:00:00,37.7666666666667,0.273666666666667,8.93666666666667,35.9,39.4641666666667
2025-07-30 17:15:00,36.7,0.277,8.88,34.7,37.9753333333333
2025-07-30 17:30:00,36.2,0.295,8.87,33.7,38.198
2025-07-30 17:45:00,36.05,0.2865,8.85,33.1,38.6225
2025-07-30 18:00:00,35.9333333333333,0.289333333333333,8.84,32.3333333333333,38.3816666666667
2025-07-30 18:15:00,35.1,0.291666666666667,8.80666666666667,31.5666666666667,35.3130555555556
2025-07-30 18:30:00,33.9,0.32,8.78,30.9,32.5580555555556
2025-07-30 18:45:00,32.8,0.329666666666667,8.76333333333333,30.3333333333333,31.7388888888889
2025-07-30 19:00:00,32.35,0.322,8.74,29.9,30.5373333333333
2025-07-30 19:15:00,31.55,0.3405,8.71,29.35,29.3605555555556
2025-07-30 19:30:00,31.2,0.355,8.725,28.95,28.6933333333333
2025-07-30 19:45:00,30.65,0.3505,8.715,28.4,27.6688888888889
2025-07-30 20:00:00,29.6,0.357,8.68,28,26.6230555555556
2025-07-30 20:15:00,27.9,0.362,8.62333333333333,27.3333333333333,25.6353333333333
2025-07-30 20:30:00,26.9,0.356333333333333,8.62,26.8333333333333,25.1991666666667
2025-07-30 20:45:00,26.4,0.352,8.625,26.4,24.9958333333333
2025-07-30 21:00:00,25.8333333333333,0.348666666666667,8.60333333333333,25.7333333333333,24.4866666666667
2025-07-30 21:15:00,25.2,0.364,8.555,25.3,23.9148333333333
2025-07-30 21:30:00,24.9,0.367,8.58,24.9,23.802
2025-07-30 21:45:00,24.75,0.366,8.58,24.65,23.4173333333333
2025-07-30 22:00:00,24.25,0.4025,8.54,24.35,21.7822222222222
2025-07-30 22:15:00,22.8333333333333,0.477,8.52666666666667,23.8666666666667,20.03
2025-07-30 22:30:00,21.4,0.5125,8.525,23.45,18.9422222222222
2025-07-30 22:45:00,20.0666666666667,0.553666666666667,8.52,23.1333333333333,18.321
2025-07-30 23:00:00,19.5666666666667,0.54,8.49666666666667,22.9333333333333,19.39
2025-07-30 23:15:00,20.2,0.562,8.53,22.75,19.2206111111111
2025-07-30 23:30:00,20,0.5595,8.555,22.65,19.0138333333333
2025-07-30 23:45:00,19.8666666666667,0.569666666666667,8.49666666666667,22.4,18.2623333333333
2025-07-31 00:00:00,19.25,0.5645,8.535,22.15,18.51
2025-07-31 00:15:00,22.0333333333333,0.505,8.52333333333333,21.9666666666667,21.1726666666667
2025-07-31 00:30:00,21.85,0.5295,8.535,21.9,19.7219444444445
2025-07-31 00:45:00,21.2,0.5685,8.55,21.9,19.3930555555555
2025-07-31 01:00:00,20.5333333333333,0.571666666666667,8.53666666666667,21.8,19.3646666666667
2025-07-31 01:15:00,20.4,0.5635,8.55,21.7,19.6127222222222
2025-07-31 01:30:00,20.3,0.551,8.49,21.6,19.1880555555556
2025-07-31 01:45:00,20.5,0.552,8.57,21.4,19.4615
2025-07-31 02:00:00,20.0333333333333,0.582,8.53666666666667,21.2333333333333,18.0113333333333
2025-07-31 02:15:00,18.5,0.631,8.545,20.9,17.0023333333333
2025-07-31 02:30:00,18,0.657,8.5,20.8,16.3518333333333
2025-07-31 02:45:00,17.2,0.666,8.56,20.5,15.9058333333333
2025-07-31 03:00:00,16.45,0.679,8.55,20.25,15.4191666666667
2025-07-31 03:15:00,16.3,0.67,8.54,20.1,15.5675
2025-07-31 03:30:00,16.9,0.6725,8.635,20.15,16.352
2025-07-31 03:45:00,17,0.67025,8.6925,20.125,16.47
2025-07-31 04:00:00,17.1,0.668,8.75,20.1,15.9458333333333
2025-07-31 04:15:00,17.95,0.6425,9.545,19.9,16.6268333333333
2025-07-31 04:30:00,19.65,0.6175,12.86,19.7,17.9097777777778
2025-07-31 04:45:00,20.0333333333333,0.605,13.8733333333333,19.6,18.4206666666667
2025-07-31 05:00:00,20.1333333333333,0.575666666666667,14.3233333333333,19.6,18.8725
2025-07-31 05:15:00,20.25,0.5425,14.49,19.6,19.06
2025-07-31 05:30:00,20.05,0.5445,14.67,19.6,18.905
2025-07-31 05:45:00,19.8,0.548,14.76,19.6,18.5606666666667
2025-07-31 06:00:00,19.45,0.5525,14.79,19.5,18.6891111111111
2025-07-31 06:15:00,19.7333333333333,0.548666666666667,14.88,19.5333333333333,19.3158333333333
2025-07-31 06:30:00,20.5,0.537,14.92,19.7,20.3455
2025-07-31 06:45:00,20.85,0.556,14.995,19.9,19.875
2025-07-31 07:00:00,20.4,0.586,15.035,20.05,19.4575
2025-07-31 07:15:00,20,0.638666666666667,15.1066666666667,20.0666666666667,18.8675
2025-07-31 07:30:00,19.5,0.67,15.17,20.2,17.9911111111111
2025-07-31 07:45:00,18.8,0.697,15.28,20.3,18.5923333333333
2025-07-31 08:00:00,20.5333333333333,0.658333333333333,15.42,21.1666666666667,19.8233333333333
2025-07-31 08:15:00,20.8,0.576,15.52,21.3,20.0307777777778
2025-07-31 08:30:00,21.25,0.5295,15.605,21,21.1025
2025-07-31 08:45:00,21.8,0.522,15.67,21.3,21.6982222222222
2025-07-31 09:00:00,21.8666666666667,0.516,15.7966666666667,21.4,20.9421111111111
2025-07-31 09:15:00,20.7,0.5815,15.86,20.95,20.1003333333333
2025-07-31 09:30:00,21.0333333333333,0.539666666666667,15.9133333333333,20.8,20.856
2025-07-31 09:45:00,22,0.4815,16.045,20.8,21.2868333333333
2025-07-31 10:00:00,22.15,0.4855,16.11,20.8,21.8108333333333
2025-07-31 10:15:00,22.3666666666667,0.499666666666667,16.2733333333333,21.1666666666667,21.97
2025-07-31 10:30:00,22.35,0.5365,16.38,21.55,22.0331111111111
2025-07-31 10:45:00,22.7333333333333,0.558,16.5,21.9333333333333,22.9858333333333
2025-07-31 11:00:00,24.9,0.4815,16.795,23.8,25.2908333333333
2025-07-31 11:15:00,26.2666666666667,0.503333333333333,16.81,25.2666666666667,26.0682222222222
2025-07-31 11:30:00,26.7,0.484333333333333,16.7966666666667,25.0333333333333,26.3072222222222
2025-07-31 11:45:00,27.2,0.4885,16.975,25.4,27.2823333333333
2025-07-31 12:00:00,28.3,0.463,16.9933333333333,26.8,28.4391666666667
2025-07-31 12:15:00,28.7,0.4495,16.955,26.75,28.9296666666667
2025-07-31 12:30:00,28.7,0.441333333333333,16.92,26.2333333333333,28.5236666666667
2025-07-31 12:45:00,28.9333333333333,0.456666666666667,16.9433333333333,25.7666666666667,29.0677777777778
2025-07-31 13:00:00,30.25,0.4225,17.015,25.8,30.9208333333333
2025-07-31 13:15:00,31.5666666666667,0.377,17.02,25.9,31.6713888888889
2025-07-31 13:30:00,32.25,0.375,17.045,25.85,32.4665
2025-07-31 13:45:00,32.3,0.3715,17.07,25.85,33.2630555555556
2025-07-31 14:00:00,33,0.345,17.19,27.3,32.9133333333333
2025-07-31 14:15:00,33.75,0.357,17.24,28.6,34.192
2025-07-31 14:30:00,34.8,0.353,17.26,30.2,35.2375
2025-07-31 14:45:00,34.6,0.315,17.25,30.9,38.4836111111111
2025-07-31 15:00:00,34.65,0.3395,17.245,31.2,41.2606666666667
2025-07-31 15:15:00,34.7,0.3195,17.205,31.25,40.2877777777778
2025-07-31 15:30:00,34.7,0.344,17.15,31.5,40.4682777777778
2025-07-31 15:45:00,34.3,0.336,17.18,31.4333333333333,39.3933333333333
2025-07-31 16:00:00,34.55,0.35,17.185,31.55,40.47
2025-07-31 16:15:00,34.3333333333333,0.333666666666667,17.1466666666667,31.6,39.3011666666667
2025-07-31 16:30:00,34.3,0.322,17.095,31.55,39.3391666666667
2025-07-31 16:45:00,34.35,0.3325,17.05,31.35,39.4406666666667
2025-07-31 17:00:00,34.5,0.307,16.995,31.2,39.7304444444444
2025-07-31 17:15:00,34.5666666666667,0.297666666666667,16.8866666666667,30.5333333333333,38.9096666666667
2025-07-31 17:30:00,34.4666666666667,0.300333333333333,16.79,29.1333333333333,38.686
2025-07-31 17:45:00,34.3,0.307,16.73,28.15,38.5283333333333
2025-07-31 18:00:00,34.25,0.289,16.705,27.55,37.2641666666667
2025-07-31 18:15:00,33.75,0.315,16.725,26.95,34.7447222222222
2025-07-31 18:30:00,33.55,0.3175,16.695,26.65,32.8237777777778
2025-07-31 18:45:00,33.5,0.331666666666667,16.6666666666667,26.4333333333333,33.0341666666667
2025-07-31 19:00:00,33.2,0.33,16.65,26.3,30.9908333333333
2025-07-31 19:15:00,32.95,0.354,16.68,26.4,29.4666666666667
2025-07-31 19:30:00,32.1,0.365,16.67,26.2,28.3822222222222
2025-07-31 19:45:00,30.9666666666667,0.447666666666667,16.5933333333333,25.9666666666667,27.5401666666667
2025-07-31 20:00:00,29.1,0.519333333333333,16.5766666666667,25.6,25.5173333333333
2025-07-31 20:15:00,27.3333333333333,0.490666666666667,16.5333333333333,25.3333333333333,24.5437777777778
2025-07-31 20:30:00,26.2,0.5235,16.525,24.85,23.6882222222222
2025-07-31 20:45:00,25.5333333333333,0.523666666666667,16.4766666666667,24.4333333333333,23.7558333333333
2025-07-31 21:00:00,26.1,0.504,16.48,23.9,24.042
2025-07-31 21:15:00,26.1,0.501,16.455,23.65,24.055
2025-07-31 21:30:00,25.9,0.5,16.4,23.4,24.1288333333333
2025-07-31 21:45:00,26,0.500666666666667,16.4166666666667,23.2333333333333,24.17
2025-07-31 22:00:00,25.8666666666667,0.504333333333333,16.42,23.0666666666667,24.0675
2025-07-31 22:15:00,25.45,0.511,16.45,22.9,23.6211666666667
2025-07-31 22:30:00,25,0.5205,16.415,22.75,23.0797777777778
2025-07-31 22:45:00,24.6,0.5335,16.4,22.7,22.504
2025-07-31 23:00:00,23.95,0.52275,16.395,22.5,21.8104444444444
2025-07-31 23:15:00,23.3,0.512,16.39,22.3,21.5909444444444
2025-07-31 23:30:00,23.05,0.5625,16.345,22.05,21.4066666666667
2025-07-31 23:45:00,22.675,0.57575,16.3225,21.95,20.6896666666667
2025-08-01 00:00:00,22.3,0.589,16.3,21.85,20.365
2025-08-01 00:15:00,21.8,0.612666666666667,16.3466666666667,21.7333333333333,19.8178333333333
2025-08-01 00:30:00,21.2,0.638,16.325,21.6,19.4916666666667
2025-08-01 00:45:00,21.2,0.648,16.3,21.6,19.5635
2025-08-01 01:00:00,20.8333333333333,0.646333333333333,16.2866666666667,21.5,19.4194444444444
2025-08-01 01:15:00,21,0.635,16.3,21.1,19.4166666666667
2025-08-01 01:30:00,20.8,0.6465,16.25,21.1,19.0947222222222
2025-08-01 01:45:00,20.4,0.668,16.255,21.05,18.9686666666667
2025-08-01 02:00:00,20.1,0.675,16.31,21.3,18.9718333333333
2025-08-01 02:15:00,20.55,0.6535,16.295,21.15,19.2026666666667
2025-08-01 02:30:00,20.7,0.659,16.23,20.9,19.4475
2025-08-01 02:45:00,20.4,0.674,16.255,20.8,19.0958333333333
